,Unnamed: 0,ID,price,local,areas,bedrooms,parking-spaces,bathrooms,cep
2261,2261,2632790039,750000.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",70.0,2.0,,2.0,
2262,2262,2567174043,245250.0,"Bessa, João Pessoa",55.0,2.0,1.0,,
2263,2263,2614996908,1350000.0,"Rodovia BR-230, Cabo Branco",218.0,4.0,,,
2264,2264,2570107761,185000.0,"Tambauzinho, João Pessoa",36.0,,1.0,1.0,
2265,2265,2573976584,99000.0,"Avenida Almirante Barroso, Centro",27.0,,,1.0,58013-130
2266,2266,2610512053,440000.0,"Jardim Oceania, João Pessoa",117.0,3.0,,,
2267,2267,2521120101,1600000.0,"Rua Monteiro Lobato, Tambaú",136.0,3.0,,,58045-000
2268,2268,2631762438,465000.0,"Avenida Presidente Epitácio Pessoa, Cabo Branco",135.0,3.0,,,58045-000
2269,2269,2634264390,1450000.0,"Rua Maria de Lourdes Coutinho Torres, Altiplano Cabo Branco",216.0,4.0,,,
2270,2270,2636382063,800000.0,"Bessa, João Pessoa",258.0,4.0,,,
2271,2271,2624517454,630000.0,"Avenida Cabo Branco, Cabo Branco",52.0,2.0,1.0,,58045-000
2272,2272,2573975422,134000.0,"Rua Agú Rodrigues dos Santos, Paratibe",45.0,2.0,1.0,,58062-349
2273,2273,2628954981,249200.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",55.0,2.0,1.0,,
2274,2274,2628955272,494530.0,"Avenida Pombal, Manaíra",60.0,3.0,1.0,,58038-242
2275,2275,2631906434,751820.0,"Rua Ariosvaldo Alves de Azevedo, Jardim Oceania",90.0,3.0,2.0,,
2276,2276,2583200809,209000.0,"Bancários, João Pessoa",54.0,2.0,1.0,,
2277,2277,2608584278,550000.0,"Avenida Campos Sales, Bessa",61.0,2.0,1.0,,58035-070
2278,2278,2557876295,150000.0,"Rua Adalgisa Carneiro Carvalho, Cuiá",50.0,2.0,1.0,,
2279,2279,2628095655,2300000.0,"Avenida Hilton Souto Maior, Portal do Sol",320.0,4.0,,,58052-287
2280,2280,2633373135,238000.0,"Bessa, João Pessoa",15.0,1.0,1.0,,
2281,2281,2604209616,660000.0,"Rua Monteiro Lobato, Tambaú",110.0,3.0,,,58045-000
2282,2282,2629318389,210000.0,"Rua das Colinas, Gramame",66.0,3.0,2.0,,58075-690
2283,2283,2638284969,880000.0,"João Agripino, João Pessoa",148.0,4.0,,,
2284,2284,2567173920,450000.0,"Aeroclube, João Pessoa",114.0,3.0,,,
2285,2285,2634438508,260000.0,"Praça Santo Antônio, Tambaú",30.0,1.0,1.0,,13710-000
2286,2286,2632790993,990000.0,"Rua Escrivão Sebastião de Azevedo Bastos, Manaíra",213.0,4.0,,,
2287,2287,2591040369,250000.0,"Rua Antonio Cavalcanti de Albuquerque, Bessa",56.0,2.0,1.0,,
2288,2288,2631776758,178600.0,"Rua dos Quilombos, Paratibe",47.0,2.0,1.0,,
2289,2289,2621490219,530000.0,"Miramar, João Pessoa",60.0,2.0,2.0,,
2290,2290,2619039511,630000.0,"Jardim Oceania, João Pessoa",74.0,3.0,1.0,,
2291,2291,2618202702,560000.0,"Avenida Presidente Epitácio Pessoa, Miramar",129.0,3.0,,,58032-090
2292,2292,2638377282,245000.0,"Rua Orlando Falcone de Oliveira, Portal do Sol",58.0,2.0,1.0,,58052-287
2293,2293,2535445843,200000.0,"Avenida Desembargador Pinho, Cruz das Armas",80.0,2.0,1.0,,58085-000
2294,2294,2638568544,430000.0,"Rua Francisco Brandão, Manaíra",83.0,3.0,1.0,,58038-381
2295,2295,2638095560,500000.0,"Aeroclube, João Pessoa",90.0,3.0,2.0,,
2296,2296,2625284863,430000.0,"Rua Rosalinda Jurema, Brisamar",59.0,2.0,1.0,,58032-100
2297,2297,2629222677,520000.0,"Rua Doutor Agrícola Montenegro, Miramar",115.0,4.0,,,
2298,2298,2576492408,670000.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",69.0,2.0,2.0,,
2299,2299,2626159609,400000.0,"Rua Francisco Brandão, Manaíra",94.0,3.0,1.0,,58038-381
2300,2300,2628951873,299220.0,"Rua Marechal Esperidião Rosas, Expedicionários",60.0,2.0,1.0,,
2301,2301,2560808969,720000.0,"Cabo Branco, João Pessoa",56.0,2.0,1.0,,
2302,2302,2630856304,849000.0,"Avenida Governador Flávio Ribeiro Coutinho, Aeroclube",144.0,3.0,,,58038-511
2303,2303,2626964143,148900.0,"Rua João Alves Rodrigues, Valentina de Figueiredo",49.0,2.0,1.0,,58063-300
2304,2304,2619147041,220000.0,"Rua Carteiro Olívio Pontes, Bancários",77.0,3.0,2.0,,
2305,2305,2559830615,145000.0,"Rua Maria José Ferreira da Silva, Tambiá",59.0,2.0,,1.0,
2306,2306,2591774279,1324823.0,"Avenida Cabo Branco, Cabo Branco",55.0,2.0,2.0,,58045-000
2307,2307,2638102474,430000.0,"Aeroclube, João Pessoa",75.0,3.0,1.0,,
2308,2308,2558737518,323000.0,"Rua Huerta Ferreira de Melo, Jardim Oceania",30.0,1.0,1.0,,58037-050
2309,2309,2623865478,780000.0,"Manaíra, João Pessoa",175.0,4.0,,,
2310,2310,2627269966,230000.0,"Avenida Capitão João Freire, Tambauzinho",57.0,2.0,1.0,,
2311,2311,2559829815,360000.0,"Rua Severino Pereira de Araújo, Manaíra",68.0,3.0,1.0,,58038-342
2312,2312,2606290475,699000.0,"Rua Empresário João Rodrigues Alves, Jardim São Paulo",126.0,3.0,,,58051-085
2313,2313,2637136603,667873.0,"Rua José Ramalho Brunet, Cabo Branco",59.0,2.0,1.0,,58046-095
2314,2314,2622593130,250000.0,"Avenida Ministro José Américo de Almeida, Tambauzinho",77.0,3.0,1.0,,58042-006
2315,2315,2624637156,791250.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",92.0,2.0,1.0,,58037-050
2316,2316,2617480642,360000.0,"Tambaú, João Pessoa",34.0,1.0,1.0,,
2317,2317,2610047668,390000.0,"Avenida Senador Ruy Carneiro, Manaíra",86.0,3.0,1.0,,58039-160
2318,2318,2611493906,272569.0,"Rua Escritora Rosilda Cartaxo, Bessa",19.0,1.0,1.0,,
2319,2319,2622827720,650000.0,"Rua Professora Maria Sales, Tambaú",87.0,3.0,1.0,,58045-000
2320,2320,2632176363,365000.0,"Bessa, João Pessoa",70.0,3.0,1.0,,
2321,2321,2597416982,1350000.0,"Rua Custódio Domingos dos Santos, Brisamar",162.0,4.0,,,58032-100
2322,2322,2630098454,294390.0,"Rua Coronel Aristarco Pessoa, Jaguaribe",72.0,3.0,2.0,,58015-020
2323,2323,2629084480,179650.0,"Rua Paulino dos Santos Coelho, Jardim Cidade Universitária",64.0,2.0,1.0,,58055-010
2324,2324,2556673022,505000.0,"Rua Goiás, Estados",96.0,2.0,1.0,,69305-410
2325,2325,2629981782,340000.0,"Rua Rejane Freire Correia, Bancários",126.0,2.0,,,
2326,2326,2632792293,135000.0,"Valentina de Figueiredo, João Pessoa",58.0,2.0,,1.0,58063-300
2327,2327,2549011418,781281.0,"Rua Plácido de Azevedo Ribeiro, Altiplano Cabo Branco",91.0,3.0,2.0,,58046-095
2328,2328,2592987824,1200000.0,"Avenida Cabo Branco, Cabo Branco",87.0,2.0,1.0,,58045-000
2329,2329,2632792779,189900.0,"Cristo Redentor, João Pessoa",78.0,3.0,,1.0,
2330,2330,2592324481,115210.0,"Rua Valdemar Naziazeno, Ernesto Geisel",44.0,2.0,1.0,,
2331,2331,2623423342,272958.0,"Avenida Governador Argemiro de Figueiredo, Bessa",20.0,1.0,1.0,,58035-070
2332,2332,2629077903,2049130.0,"Rua das Acácias, Miramar",407.0,5.0,,,58043-270
2333,2333,2624515166,1200000.0,"Avenida Antônio Lira, Cabo Branco",240.0,4.0,,,58045-000
2334,2334,2637896100,1179000.0,"Praça Jardim Luna, Jardim Luna",166.0,4.0,,,
2335,2335,2619514354,1300000.0,"Cabo Branco, João Pessoa",200.0,3.0,,,
2336,2336,2625969473,441540.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",40.0,1.0,1.0,,58037-050
2337,2337,2575311849,610000.0,"Rua Silvino Chaves, Manaíra",128.0,3.0,,,58038-381
2338,2338,2576408113,370000.0,"Cabo Branco, João Pessoa",44.0,2.0,1.0,,
2339,2339,2638574783,860000.0,"Rua Presidente Venceslau Braz, Bessa",220.0,4.0,,,
2340,2340,2527052330,210000.0,"Rua Capitão Antônio Mendes de Souza Neto, Miramar",36.0,1.0,1.0,,
2341,2341,2628470104,197390.0,"Rua Farmacêutico Severino Cabral de Lucena, Portal do Sol",42.0,2.0,1.0,,
2342,2342,2557878700,190000.0,"Rua Bancário Sérgio Guerra, Anatólia",58.0,2.0,1.0,,58052-170
2343,2343,2624638475,374900.0,"Rua Tabelião José Ramalho Leite, Cabo Branco",25.0,1.0,1.0,,58046-095
2344,2344,2637101766,414000.0,"Jardim Oceania, João Pessoa",51.0,2.0,1.0,,
2345,2345,2578465189,432236.0,"Rua Anastácio Camilo de Oliveira, Jardim Oceania",60.0,1.0,1.0,,58037-328
2346,2346,2555929870,313000.0,"Rua Doutor José Aloysio da Costa Machado, Aeroclube",54.0,2.0,,2.0,
2347,2347,2567175237,140000.0,"Planalto Boa Esperança, João Pessoa",54.0,2.0,1.0,,58065-081
2348,2348,2584545673,1100000.0,"Rua Coração de Jesus, Tambaú",144.0,4.0,,,
2349,2349,2624580835,359500.0,"Rua Tertuliano Castro, Bessa",43.0,2.0,1.0,,58035-200
2350,2350,2626455861,215000.0,"Rua Agostinho Fonseca Neto, Água Fria",65.0,2.0,2.0,,58073-415
2351,2351,2613908496,340000.0,"Avenida Antônio Lira, Tambaú",30.0,1.0,1.0,,58039-010
2352,2352,2580102000,505000.0,"Rua Francisco Carneiro de Araújo, Cabo Branco",44.0,2.0,1.0,,
2353,2353,2628955624,418760.0,"Avenida Pombal, Manaíra",52.0,2.0,1.0,,58038-242
2354,2354,2555930056,668713.0,"Rua José Ramalho Brunet, Cabo Branco",59.0,2.0,,2.0,58046-095
2355,2355,2562770009,482776.0,"Rua Professora Maria Sales, Tambaú",41.0,1.0,,2.0,58045-000
2356,2356,2637826411,355000.0,"Rua Bancário Amaury de Sousa, Jardim São Paulo",74.0,3.0,,2.0,
2357,2357,2617646101,765000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",133.0,3.0,,,58036-460
2358,2358,2620730567,190000.0,"Cristo Redentor, João Pessoa",60.0,3.0,1.0,,
2359,2359,2610072575,220000.0,"Cabo Branco, João Pessoa",17.0,1.0,1.0,,
2360,2360,2602058199,175574.0,"Avenida Campos Sales, Bessa",20.0,1.0,1.0,,58035-070
2361,2361,2621797741,285000.0,"Rua Francisco Jacinto Neto, José Américo de Almeida",80.0,3.0,2.0,,
2362,2362,2632400522,279540.0,"Avenida Presidente Washington Luiz, Bessa",45.0,1.0,1.0,,
2363,2363,2537339366,470000.0,"Manaíra, João Pessoa",120.0,3.0,,,
2364,2364,2594274092,820000.0,"Avenida Campos Sales, Bessa",128.0,3.0,,,58035-070
2365,2365,2622509242,420000.0,"Brisamar, João Pessoa",76.0,3.0,2.0,,58032-100
2366,2366,2624415950,459519.0,"Altiplano Cabo Branco, João Pessoa",30.0,,1.0,1.0,
2367,2367,2628948966,619110.0,"Avenida Severino Massa Spinelli, Tambaú",89.0,3.0,2.0,,
2368,2368,2629722681,1209470.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",110.0,3.0,,,
2369,2369,2623705042,450000.0,"Avenida Campos Sales, Jardim Oceania",64.0,2.0,2.0,,58035-070
2370,2370,2637965631,630000.0,"Rua Professora Maria Jacy Pinto Costa, Jardim Oceania",82.0,3.0,2.0,,
2371,2371,2632789647,1247000.0,"Altiplano Cabo Branco, João Pessoa",127.0,3.0,,,
2372,2372,2604828296,650000.0,"Avenida Antônio Lira, Cabo Branco",114.0,3.0,,,58045-000
2373,2373,2571064106,500000.0,"Avenida Pombal, Manaíra",105.0,3.0,,,58038-242
2374,2374,2638284078,480000.0,"Manaíra, João Pessoa",90.0,3.0,2.0,,
2375,2375,2566854115,330000.0,"Rua Francisca Dantas Souza, Jardim Cidade Universitária",82.0,3.0,2.0,,58052-430
2376,2376,2632795760,134900.0,"Industrias, João Pessoa",52.0,2.0,,1.0,
2377,2377,2604922982,215000.0,"Rua Desportista José Eduardo de Holanda, Cabo Branco",19.0,1.0,,1.0,58046-095
2378,2378,2629051696,680000.0,"Rua Alice Almeida, Cabo Branco",150.0,4.0,,,58046-005
2379,2379,2635667762,680000.0,"Avenida Maria Rosa, Manaíra",130.0,3.0,,,58038-342
2380,2380,2611312099,160000.0,"José Américo de Almeida, João Pessoa",55.0,2.0,1.0,,58071-000
2381,2381,2629352155,325000.0,"Rua Yaya de Amorim Coutinho, Miramar",49.0,1.0,1.0,,58032-090
2382,2382,2564445482,320000.0,"Tambauzinho, João Pessoa",51.0,2.0,1.0,,
2383,2383,2638114679,520000.0,"Rua Fernando Luiz Henriques dos Santos, Jardim Oceania",82.0,3.0,1.0,,
2384,2384,2630470872,225000.0,"Avenida Marechal Hermes da Fonseca, Bessa",59.0,2.0,1.0,,58036-002
2385,2385,2562728911,299900.0,"Jardim Oceania, João Pessoa",56.0,2.0,1.0,,
2386,2386,2628810800,200510.0,"Rua Adalgisa Luna de Menezes, Bancários",53.0,2.0,1.0,,58071-840
2387,2387,2617419219,450000.0,"Avenida Dom Moisés Coelho, Torre",67.0,2.0,2.0,,
2388,2388,2557878417,270000.0,"Avenida Presidente Castelo Branco, Castelo Branco",56.0,2.0,1.0,,58043-110
2389,2389,2621496328,435000.0,"Avenida Manoel Morais, Manaíra",56.0,2.0,,2.0,58038-381
2390,2390,2567522129,239000.0,"Rua José Duarte do Nascimento, Bancários",49.0,2.0,1.0,,
2391,2391,2620544235,1500000.0,"Brisamar, João Pessoa",183.0,3.0,,,58032-100
2392,2392,2637003661,414000.0,"Rua Marechal Esperidião Rosas, Expedicionários",70.0,2.0,1.0,,
2393,2393,2617938334,295000.0,"Rua Assis Vidal, Jaguaribe",207.0,3.0,,,58015-435
2394,2394,2634737411,550000.0,"Rua Clementina Lindoso, Altiplano Cabo Branco",72.0,2.0,2.0,,58046-095
2395,2395,2617272916,260000.0,"Rua Tenente Francisco de Assis Moreira, Bancários",57.0,2.0,1.0,,58071-840
2396,2396,2630998687,165000.0,"Mandacaru, João Pessoa",48.0,2.0,1.0,,
2397,2397,2632795174,1350000.0,"Manaíra, João Pessoa",235.0,4.0,,,
2398,2398,2561533879,359000.0,"Rua Oswaldo Evaristo da Costa, Estados",58.0,2.0,2.0,,
2399,2399,2627289537,500000.0,"Rua João Câncio, Manaíra",84.0,1.0,1.0,,
2400,2400,2638289516,275000.0,"Rua Desportista João Batista Freire, Bessa",52.0,2.0,1.0,,
2401,2401,2557878648,205000.0,"Rua Alzira Coutinho de Araújo, Bancários",51.0,2.0,1.0,,58051-085
2402,2402,2608864673,315000.0,"Rua João Vieira Carneiro, Brisamar",54.0,2.0,1.0,,
2403,2403,2606153477,450000.0,"Rua Walter Fernandes Brandão, Aeroclube",90.0,3.0,2.0,,58036-442
2404,2404,2434568908,485000.0,"Rua Sidney Clemente Dore, Tambaú",57.0,2.0,1.0,,58039-230
2405,2405,2629068309,249850.0,"Rua Conselheiro José Braz do Rego, Portal do Sol",74.0,3.0,1.0,,
2406,2406,2632793511,620000.0,"Estados, João Pessoa",102.0,3.0,,,
2407,2407,2638283577,460600.0,"Bessa, João Pessoa",66.0,3.0,1.0,,
2408,2408,1038340984,1500000.0,"Rua Quintino Bocaiúva, Centro",1360.0,,,,13300-035
2409,2409,2557605389,600000.0,"Rua Silvino Lopes, Tambaú",135.0,3.0,,,58039-190
2410,2410,2579261739,1800000.0,"Rua Agricultor Sebastião Crisóstimo da Penha, Altiplano Cabo Branco",120.0,3.0,,,
2411,2411,2572726974,214990.0,"Cristo Redentor, João Pessoa",57.0,2.0,1.0,,
2412,2412,2603440983,230000.0,"Avenida Tito Silva, Miramar",65.0,2.0,1.0,,58043-110
2413,2413,2619309616,1300000.0,"Ernesto Geisel, João Pessoa",384.0,3.0,,,58075-410
2414,2414,2626447367,630000.0,"Rua Professora Maria Jacy Pinto Costa, Jardim Oceania",85.0,3.0,2.0,,
2415,2415,2611891189,659770.0,"Jardim Oceania, João Pessoa",77.0,3.0,1.0,,
2416,2416,2610204727,589900.0,"Avenida Cabo Branco, Cabo Branco",77.0,2.0,1.0,,58045-000
2417,2417,2557002363,1876908.0,"Rua Ana Guedes Vasconcelos, Altiplano Cabo Branco",160.0,3.0,,,58046-095
2418,2418,2569377853,1209670.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",110.0,3.0,,,
2419,2419,2611887240,346600.0,"Bessa, João Pessoa",21.0,1.0,,1.0,
2420,2420,2631485334,145000.0,"Rua Auto de João da Cruz, Gramame",54.0,2.0,1.0,,58065-081
2421,2421,2613013503,265000.0,"Avenida Presidente Washington Luiz, Bessa",48.0,2.0,1.0,,
2422,2422,2630501758,140000.0,"Jardim Universitário, Castelo Branco",60.0,1.0,1.0,,86055-645
2423,2423,2629072620,549310.0,"Avenida Infante Dom Henrique, Tambaú",116.0,3.0,,,58039-160
2424,2424,2567175604,140000.0,"Ernesto Geisel, João Pessoa",43.0,2.0,1.0,,58075-410
2425,2425,2628950436,154170.0,"Rua João Sinésio da Silva, Mangabeira",43.0,2.0,1.0,,58055-018
2426,2426,2629066288,509360.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",50.0,2.0,1.0,,58037-050
2427,2427,2626926459,439900.0,"Rua Antônio Gama, Tambauzinho",79.0,3.0,1.0,,58041-110
2428,2428,2625882556,1800000.0,"Avenida Cajazeiras, Manaíra",360.0,4.0,,,58038-250
2429,2429,2632792921,475000.0,"Brisamar, João Pessoa",79.0,3.0,,1.0,58032-100
2430,2430,2559675450,545000.0,"Rua Manoel Miguel de Morais, Bancários",94.0,3.0,2.0,,58051-085
2431,2431,2611890204,750000.0,"Jardim Oceania, João Pessoa",129.0,3.0,,,
2432,2432,2621528043,1500000.0,"Tambaú, João Pessoa",323.0,4.0,,,
2433,2433,2620015341,500000.0,"Rua Francisco Timóteo de Souza, Anatólia",110.0,3.0,,,58052-170
2434,2434,2604641991,185000.0,"Bancários, João Pessoa",36.0,1.0,1.0,,
2435,2435,2554266515,120000.0,"Mangabeira, João Pessoa",52.0,2.0,1.0,,
2436,2436,2599890968,240000.0,"Rodovia BR-230, Cristo Redentor",80.0,2.0,1.0,,
2437,2437,2612108909,250000.0,"Avenida Presidente Epitácio Pessoa, Cabo Branco",22.0,1.0,1.0,,58045-000
2438,2438,2629069293,2131620.0,"Rua Bancário Francisco Mendes Sobreira, Pedro Gondim",254.0,3.0,,,
2439,2439,2637727019,170680.0,"Rua das Misericórdias, Ernesto Geisel",57.0,2.0,1.0,,58075-690
2440,2440,2635962165,330000.0,"Rua Luciano Leal Wanderley, Valentina de Figueiredo",70.0,3.0,1.0,,58063-000
2441,2441,2629073832,314180.0,"Rua Bancário Waldemar de Mesquita Accioly, Bancários",72.0,3.0,1.0,,58051-400
2442,2442,2603459183,540000.0,"Avenida Presidente Café Filho, Bessa",69.0,2.0,2.0,,58035-200
2443,2443,2635766878,182000.0,"Rua Sebastião Marcondes Ramalho Travassos, Cidade dos Colibris",56.0,2.0,1.0,,58073-314
2444,2444,2555929165,280000.0,"Rua Carlos Barros, Miramar",54.0,2.0,,2.0,58043-110
2445,2445,2631645162,557478.0,"Avenida Senador Ruy Carneiro, Brisamar",65.0,,,1.0,58032-090
2446,2446,2626468261,610000.0,"Rua Escritor Ramalho Leite, Muçumagro",100.0,3.0,,,
2447,2447,2579108139,450000.0,"José Américo de Almeida, João Pessoa",120.0,3.0,,,58071-000
2448,2448,2629726623,450000.0,"Rua João de O. da Silva, Aeroclube",88.0,3.0,1.0,,
2449,2449,2610445973,260000.0,"Rua Randal Cavalcante Pimentel, Bessa",60.0,2.0,1.0,,58035-200
2450,2450,2555596101,175000.0,"Jardim Cidade Universitária, João Pessoa",34.0,1.0,1.0,,
2451,2451,2638282171,580000.0,"Quadramares, João Pessoa",336.0,3.0,,,58052-287
2452,2452,2619138707,225000.0,"Rua Euclides Rodrigues Oliveira, Jardim Cidade Universitária",72.0,3.0,1.0,,58052-430
2453,2453,2632787277,1423739.0,"Miramar, João Pessoa",110.0,3.0,,,
2454,2454,2624456085,4700000.0,"Altiplano Cabo Branco, João Pessoa",405.0,4.0,,,
2455,2455,2617250296,850000.0,"Manaíra, João Pessoa",158.0,4.0,,,
2456,2456,2600709562,210000.0,"Praça Estudante Orlando Geisel, Ernesto Geisel",200.0,,,,
2457,2457,2588486450,500000.0,"Avenida Adolfo Loureiro França, Cabo Branco",63.0,3.0,1.0,,
2458,2458,2611265715,129000.0,"Fazenda Cuiá, Valentina de Figueiredo",50.0,2.0,1.0,,
2459,2459,2618921794,215000.0,"Rua Aderbal Maia Paiva, Portal do Sol",38.0,1.0,1.0,,58046-010
2460,2460,2629073411,599170.0,"Avenida Cabo Branco, Cabo Branco",32.0,1.0,1.0,,58045-000
2461,2461,2595519653,120000.0,"Colinas do Sul, João Pessoa",70.0,2.0,3.0,,58075-690
2462,2462,2628770441,115000.0,"Rua José Firmino Ferreira, Jardim São Paulo",56.0,2.0,,1.0,58051-110
2463,2463,2624826040,340198.0,"Avenida Presidente Afonso Pena, Bessa",51.0,2.0,1.0,,58035-200
2464,2464,2638285457,530000.0,"Miramar, João Pessoa",60.0,2.0,1.0,,
2465,2465,2633537066,137500.0,"Rua Maria Célia Brasil Coelho, Gramame",45.0,2.0,1.0,,58067-235
2466,2466,2632787541,169000.0,"Rua Regina Ferreira da Silva, Valentina de Figueiredo",52.0,2.0,1.0,,58064-550
2467,2467,2594930087,129000.0,"Rua Eloy de Medeiros Costa, Jardim Cidade Universitária",44.0,2.0,,1.0,58052-430
2468,2468,2633895564,980000.0,"Avenida Severino Massa Spinelli, Tambaú",117.0,1.0,,,
2469,2469,2636565064,330000.0,"Rua Edgar Sales de Miranda Henrique, Aeroclube",75.0,3.0,1.0,,
2470,2470,2630566367,319410.0,"Rua Presidente Kenedy, Tambauzinho",51.0,2.0,1.0,,
2471,2471,2631762504,274470.0,"Rua Maestro Heitor Villa Lobos, Oitizeiro",300.0,4.0,,,58085-500
2472,2472,2608281389,750000.0,"Rua Eutiquiano Barreto, Manaíra",202.0,3.0,,,58038-381
2473,2473,2586866985,550000.0,"Rua Deputado Balduíno Minervino de Carvalho, Aeroclube",127.0,3.0,,,58036-853
2474,2474,2500957875,1120000.0,"Rua Custódio Domingos dos Santos, Jardim Luna",162.0,4.0,,,58032-100
2475,2475,2636845702,406000.0,"Rua Valdemar Chianca, Jardim Oceania",45.0,1.0,1.0,,58037-050
2476,2476,2629058157,199000.0,"Avenida Presidente Epitácio Pessoa, Torre",66.0,2.0,1.0,,58025-000
2477,2477,2571237722,208718.0,"Jardim Cidade Universitária, João Pessoa",59.0,3.0,1.0,,
2478,2478,2632792179,700000.0,"Centro, João Pessoa",300.0,,,,
2479,2479,2579305098,500000.0,"Avenida Esperança, Manaíra",126.0,3.0,,,58038-130
2480,2480,2629183469,290000.0,"Rua Itamar Cavalcante de Albuquerque, Jardim Cidade Universitária",51.0,2.0,1.0,,
2481,2481,2624641536,215714.0,"Rua Juiz José Alfredo Nóbrega de Freitas, Bessa",20.0,1.0,,2.0,
2482,2482,2618459057,670000.0,"Avenida Governador Flávio Ribeiro Coutinho, Manaíra",86.0,3.0,1.0,,58037-000
2483,2483,2521213402,445000.0,"Avenida Mato Grosso, Estados",62.0,2.0,1.0,,58030-330
2484,2484,2608585890,193000.0,"Rua Empresário Paulo Miranda D'Oliveira, Portal do Sol",55.0,2.0,1.0,,
2485,2485,2582834122,149000.0,"Rua Advogado José Wilsom, Cristo Redentor",58.0,2.0,1.0,,
2486,2486,2632791465,130000.0,"Ernani Sátiro, João Pessoa",45.0,2.0,,1.0,
2487,2487,2557878139,412000.0,"Rua da Imbiribeira, Anatólia",69.0,3.0,1.0,,58053-045
2488,2488,2626292240,700000.0,"Praça Jardim Luna, Brisamar",320.0,4.0,,,
2489,2489,2624635777,465240.0,"Avenida Cabo Branco, Cabo Branco",30.0,1.0,1.0,,58045-000
2490,2490,2620326613,600000.0,"Avenida Buarque, Cabo Branco",32.0,1.0,1.0,,58046-095
2491,2491,2596828656,600000.0,"Rua Escritor Ramalho Leite, Muçumagro",100.0,3.0,,,
2492,2492,2572905394,460000.0,"Rua Saffa Said Abel da Cunha, Tambauzinho",96.0,3.0,2.0,,58041-110
2493,2493,2638134372,224000.0,"Rua Artur Enedino dos Anjos, Altiplano Cabo Branco",54.0,2.0,1.0,,58046-115
2494,2494,2622837057,748000.0,"Rua Francisco Feitosa Palitot, Aeroclube",90.0,3.0,2.0,,
2495,2495,2541532904,150000.0,"Avenida Juarez Távora, Torre",46.0,,,1.0,58040-720
2496,2496,2633111134,926133.0,"Rua Geraldo Costa, Manaíra",114.0,3.0,,,58038-102
2497,2497,2632794866,125000.0,"Gramame, João Pessoa",45.0,2.0,,1.0,
2498,2498,2604549174,250000.0,"Rua Maurício de Araújo Gama Filho, Portal do Sol",49.0,2.0,1.0,,58052-287
2499,2499,2621416469,1080000.0,"Rua Escritor Ramalho Leite, Valentina Figueiredo",140.0,3.0,,,
2500,2500,2630337917,119350.0,"Rua Cícero César Moreira de Oliveira, Muçumagro",45.0,2.0,1.0,,
2501,2501,2632791854,577000.0,"Bessa, João Pessoa",73.0,2.0,,1.0,
2502,2502,2609997736,260000.0,"Rua Maria Auzenir Rodrigues, Bessa",51.0,2.0,1.0,,
2503,2503,1041406471,1058000.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",110.0,3.0,,,
2504,2504,2557605719,106000.0,"Rua Cláudio Marcelo Ferreira, Paratibe",45.0,2.0,1.0,,58062-349
2505,2505,2637326110,287600.0,"Rua Alírio Wanderley, Estados",54.0,2.0,1.0,,
2506,2506,2634546359,279000.0,"Rua Maria Lilian Dantas da Nóbrega, Aeroclube",74.0,3.0,1.0,,58036-002
2507,2507,2632791474,199990.0,"Cristo Redentor, João Pessoa",56.0,2.0,,1.0,
2508,2508,2591868891,370000.0,"Rua Antonio Cavalcanti de Albuquerque, Bessa",87.0,3.0,1.0,,
2509,2509,2605010946,332894.0,"Rua Luzinete Formiga de Lucena, Portal do Sol",112.0,3.0,,,58046-010
2510,2510,2628466994,319570.0,"Rua Presidente Kenedy, Tambauzinho",59.0,2.0,2.0,,
2511,2511,2632793341,628325.0,"Cabo Branco, João Pessoa",66.0,2.0,,1.0,
2512,2512,2603073947,595000.0,"Tambaú, João Pessoa",67.0,3.0,,1.0,
2513,2513,2605039494,249000.0,"Rua Alcebíades da Cunha, Bancários",57.0,2.0,1.0,,58051-085
2514,2514,2573974965,155000.0,"Rua Dona Cândida Formiga de Souza, José Américo de Almeida",54.0,2.0,1.0,,
2515,2515,2556752820,230000.0,"Rua Roberto Paulo Moreira Coutinho, Quadramares",74.0,3.0,1.0,,
2516,2516,2632790369,415000.0,"Jardim Cidade Universitária, João Pessoa",78.0,3.0,1.0,,
2517,2517,2625283168,450000.0,"Rua Herberto Pereira de Lucena, Jardim Oceania",121.0,4.0,,,58037-050
2518,2518,2573722983,300000.0,"Tambauzinho, João Pessoa",59.0,2.0,2.0,,
2519,2519,2626706253,500000.0,"Avenida Pombal, Manaíra",105.0,3.0,,,58038-242
2520,2520,2634449936,479900.0,"Rua Professora Maria Sales, Tambaú",48.0,1.0,1.0,,58045-000
2521,2521,2635233038,296846.0,"Rua Osiris de Belli, Cabo Branco",22.0,1.0,,1.0,58046-095
2522,2522,2577390012,488000.0,"Rua Valdemar Chianca, Bessa",55.0,2.0,1.0,,
